name,counts,GeneSymbol
NM_138348.6,6,OTULIN
NM_001317938.2,6,CCDC192
NM_003110.6,6,SP2
NM_001301056.2,6,VASH2
NM_017875.4,6,SLC25A38
NM_032315.3,6,SLC25A33
NM_001525.3,6,HCRTR1
NM_130811.4,6,SNAP25
NM_006005.3,6,WFS1
NM_032635.4,6,TMEM147
NM_004197.2,6,STK19
NM_173567.5,6,EPHX4
NM_032192.4,6,PPP1R1B
NM_014999.4,6,RAB21
NM_032930.3,6,CFAP300
NM_004829.7,6,NCR1
NM_000365.6,6,TPI1
NM_178466.5,6,BPIFA3
NM_030636.3,6,EEPD1
NM_020673.3,6,RAB22A
NM_182607.5,6,VSIG1
NM_001013623.3,6,ZC2HC1B
NM_001144990.2,6,NWD2
NM_002791.3,6,PSMA6
NM_001008.4,6,RPS4Y1
NM_001349336.2,6,SLC25A48
NM_007047.5,6,BTN3A2
NM_152371.5,6,PRXL2B
NM_001355263.2,6,NUTM2E
NM_001307928.2,6,SERPINB12
NM_021215.4,6,RPRD1B
NM_000224.3,6,KRT18
NM_001286635.2,6,C6orf89
NM_152443.3,6,RDH12
NM_032016.4,6,STARD3NL
NM_138801.3,6,GALM
NM_001039702.3,6,OLAH
NM_173355.4,6,UPP2
NM_001320214.2,6,SRSF5
NM_006952.4,6,UPK1B
NM_024041.4,6,SCNM1
NM_016491.4,6,MRPL37
NM_138349.4,6,TP53I13
NM_006979.3,6,SLC39A7
NM_001013579.3,6,AWAT1
NM_139240.4,6,C1orf105
NM_017913.4,6,CDC37L1
NM_002615.7,6,SERPINF1
NM_001303.4,6,COX10
NM_006588.4,6,SULT1C4
NM_022746.4,6,MTARC1
NM_002812.5,6,PSMD8
NM_001377229.1,6,DISP1
NM_024781.3,6,CCDC102B
NM_032328.4,6,EFCAB2
NM_001290117.2,6,TIMM23B
NM_001130182.2,6,DNAJA4
NM_001363538.2,6,TCAF2
NM_016078.6,6,TVP23B
NM_177973.2,6,SULT2B1
NM_024071.4,6,ZFYVE21
NM_015922.3,6,NSDHL
NM_001170880.2,6,GPR137
NM_000783.4,6,CYP26A1
NM_005181.4,6,CA3
NM_001017425.3,6,KCNK2
NM_020135.3,6,WRNIP1
NM_020888.3,6,KIAA1522
NM_153332.4,6,ERI1
NM_004846.4,6,EIF4E2
NM_002811.5,6,PSMD7
NM_001170741.3,6,NUTM2G
NM_001143842.2,6,TMEM106C
NM_005576.4,6,LOXL1
NM_198584.3,6,CA13
NM_152911.4,6,PAOX
NM_030571.4,6,NDFIP1
NM_005967.4,6,NAB2
NM_144972.5,6,LDHAL6A
NM_177963.4,6,SYT12
NM_000852.4,6,GSTP1
NM_006814.5,6,PSMF1
NM_001688.5,6,ATP5PB
NM_001025096.2,6,PSMA8
NM_153006.3,6,NAGS
NM_001382304.1,6,NUTM2D
NM_020122.5,6,KCMF1
NM_001278293.3,6,ARL6
NM_003287.4,6,TPD52L1
NM_002220.3,6,ITPKA
NM_021616.6,6,TRIM34
NM_182916.3,6,TRNT1
NM_017659.4,6,QPCTL
NM_013439.3,6,PILRA
NM_003201.3,6,TFAM
NM_001012720.2,6,RGR
NM_138381.5,6,OXNAD1
NM_001558.4,6,IL10RA
NM_170678.3,6,NMRK2
NM_000712.4,6,BLVRA
NM_133264.5,6,WIPF2
NM_003571.4,6,BFSP2
NM_001135197.2,6,IHO1
NM_006944.3,6,SPP2
NM_001330213.2,6,STK16
NM_004295.4,6,TRAF4
NM_020232.5,6,PSMG2
NM_001459.4,6,FLT3LG
NM_005600.3,6,NIT1
NM_016274.6,5,PLEKHO1
NM_001351596.2,5,CCDC197
NM_138705.4,5,CALML6
NM_152613.3,5,WBP2NL
NM_001042702.5,5,PJVK
NM_003377.5,5,VEGFB
NM_024313.3,5,NOL12
NM_006568.3,5,CGRRF1
NM_006913.4,5,RNF5
NM_004451.5,5,ESRRA
NM_007255.3,5,B4GALT7
NM_003173.4,5,SUV39H1
NM_020356.4,5,CASS4
NM_001270396.2,5,GLIPR1L2
NM_006953.4,5,UPK3A
NM_016131.5,5,RAB10
NM_001164417.3,5,SSX2B
NM_002503.5,5,NFKBIB
NM_001366481.3,5,RPL7L1
NM_002648.4,5,PIM1
NM_080429.3,5,AQP10
NM_017831.4,5,RNF125
NM_001024808.3,5,BCL7A
NM_007104.5,5,RPL10A
NM_016297.4,5,PCYOX1
NM_001039127.6,5,ZNF718
NM_016108.4,5,AIG1
NM_053277.3,5,CLIC6
NM_138967.4,5,SCAMP5
NM_001347684.2,5,UPK3B
NM_001386972.1,5,DMRTC1B
NM_001037329.4,5,CNGA4
NM_001098506.4,5,CEACAM21
NM_006586.5,5,CNPY3
NM_205548.3,5,FAM151B
NM_145060.4,5,SKA1
NM_017872.5,5,THG1L
NM_001351015.2,5,R3HCC1L
NM_172002.5,5,HSCB
NM_001365588.1,5,NLGN4Y
NM_207318.4,5,FAM199X
NM_004622.3,5,TSN
NM_001201407.2,5,ZNF778
NM_012331.5,5,MSRA
NM_018593.5,5,SLC16A10
NM_080387.5,5,CLEC4D
NM_003121.5,5,SPIB
NM_181643.6,5,PIFO
NM_001038603.3,5,MARVELD2
NM_001227.5,5,CASP7
NM_022072.5,5,NSUN3
NM_021019.5,5,MYL6
NM_173828.5,5,RELL2
NM_001075.6,5,UGT2B10
NM_024028.4,5,PCYOX1L
NM_014060.3,5,MCTS1
NM_001014999.3,5,SLX1A
NM_006573.5,5,TNFSF13B
NM_001385161.1,5,MR1
NM_033390.2,5,ZC3H12C
NM_145805.3,5,ISL2
NM_001205.3,5,BNIP1
NM_030572.4,5,SPX
NM_005564.5,5,LCN2
NM_003977.4,5,AIP
NM_138697.4,5,TAS1R1
NM_033276.4,5,ATP23
NM_002571.4,5,PAEP
NM_004596.5,5,SNRPA
NM_002202.3,5,ISL1
NM_152393.4,5,KLHL40
NM_001286574.2,5,ARMC12
NM_015367.4,5,BCL2L13
NM_001375657.2,5,LOC102723971
NM_004491.5,5,ARHGAP35
NM_014313.4,5,TMEM50A
NM_017644.3,5,KLHL24
NM_174902.4,5,LDLRAD3
NM_014254.3,5,RXYLT1
NM_001040058.2,5,SPP1
NM_001161376.2,5,C6orf136
NM_006355.5,5,TRIM38
NM_000748.3,5,CHRNB2
NM_033201.3,5,BMERB1
NM_024074.4,5,TMEM38A
NM_207330.3,5,NIPAL1
NM_001195234.1,5,TRIM49C
NM_022158.4,5,FN3K
NM_004252.5,5,SLC9A3R1
NM_001105539.3,5,ZBTB10
NM_006238.5,5,PPARD
NM_001074.4,5,UGT2B7
NM_183374.3,5,CYP26C1
NM_023112.4,5,OTUB2
NM_005036.6,5,PPARA
NM_015725.4,5,RDH8
NM_001008274.4,5,TRIM72
NM_001284.4,5,AP3S1
NM_006799.4,5,PRSS21
NM_001080531.3,5,C4orf51
NM_001012.2,5,RPS8
NM_173853.4,5,KRTCAP3
NM_030981.3,5,RAB1B
NM_013238.3,5,DNAJC15
NM_000981.4,5,RPL19
NM_001013641.3,5,TMEM82
NM_015431.4,5,TRIM58
NM_000388.4,5,CASR
NM_002297.4,5,LCN1
NM_025215.6,5,PUS1
NM_133261.3,5,GIPC3
NM_000585.5,5,IL15
NM_032681.4,5,TRIM51
NM_000761.5,5,CYP1A2
NM_152770.3,5,CFAP299
NM_003462.5,5,DNALI1
NM_001006.5,5,RPS3A
NM_002813.7,5,PSMD9
NM_001545.3,5,MRPL58
NM_207345.4,5,CLEC9A
NM_001354631.1,5,REELD1
NM_173157.3,5,NR4A1
NM_006181.3,5,NTN3
NM_013323.3,5,SNX11
NM_001161476.3,5,WDR25
NM_001372073.1,5,PDGFRL
NM_172037.5,5,RDH10
NM_014582.3,5,OBP2A
NM_001135217.2,5,LRRC23
NM_001281789.2,5,CNEP1R1
NM_033280.4,5,SEC11C
NM_018487.3,5,TMEM176A
NM_003506.4,5,FZD6
NM_152367.3,5,MAB21L3
NM_031301.4,5,APH1B
NM_173564.4,5,NYAP1
NM_001374.3,5,DNASE1L2
NM_016240.3,5,SCARA3
NM_016406.4,5,UFC1
NM_001039780.4,5,CCNI2
NM_014760.4,5,TATDN2
NM_018845.4,5,SLC50A1
NM_000566.4,5,FCGR1A
NM_007115.4,5,TNFAIP6
NM_001282957.2,5,CFAP77
NM_001320.7,5,CSNK2B
NM_001164257.2,5,PRR29
NM_005726.6,5,TSFM
NM_003393.4,5,WNT8B
NM_001010887.3,5,ACER2
NM_015895.5,5,GMNN
NM_014952.5,5,BAHD1
NM_001286398.3,5,RNF217
NM_173468.4,5,MOB1B
NM_016617.4,5,UFM1
NM_006011.4,5,ST8SIA2
NM_005184.4,5,CALM3
NM_016525.5,5,UBAP1
NM_019617.4,5,GKN1
NM_199287.3,5,CCDC137
NM_005414.5,5,SKIL
NM_031426.4,5,AIF1L
NM_003001.5,5,SDHC
NM_012430.5,5,SEC22A
NM_014583.4,5,LMCD1
NM_005063.5,5,SCD
NM_001146162.1,5,TRIM77
NM_000975.5,5,RPL11
NM_001206626.2,5,TRIM49B
NM_021213.4,5,PCTP
NM_003336.4,5,UBE2A
NM_022165.3,5,LIN7B
NM_000373.4,5,UMPS
NM_020746.5,5,MAVS
NM_014359.4,5,OPTC
NM_032125.3,5,TMEM222
NM_013232.4,5,PDCD6
NM_207581.4,5,DUOXA2
NM_001105247.2,5,ARMC5
NM_017655.6,5,GIPC2
NM_015932.6,5,POMP
NM_001001414.2,5,NCCRP1
NM_001003693.3,5,LY6G6F
NM_016100.5,5,NAA20
NM_175839.3,5,SMOX
NM_172250.3,5,MMAA
NM_014886.6,5,NSA2
NM_005333.5,5,HCCS
NM_014026.6,5,DCPS
NM_001281.3,5,TBCB
NM_015423.3,5,AASDHPPT
NM_005636.4,5,SSX4
NM_012106.4,5,ARL2BP
NM_013322.3,5,SNX10
NM_138711.6,5,PPARG
NM_024619.4,5,FN3KRP
NM_001308093.3,5,GATA4
NM_001039613.3,5,IAH1
NM_014252.4,5,SLC25A15
NM_001367656.1,5,SYT16
NM_002536.4,5,TBC1D25
NM_017688.3,5,BSPRY
NM_138387.4,5,G6PC3
NM_006275.6,5,SRSF6
NM_002931.4,5,RING1
NM_001105556.3,5,THEMIS2
NM_002798.3,5,PSMB6
NM_033083.7,5,EAF1
NM_001359228.2,5,SH2B2
NM_178556.5,5,TRIML1
NM_153713.3,5,LIX1L
NM_001037637.2,5,BTF3
NM_030912.3,5,TRIM8
NM_170686.3,5,ZNF398
NM_012094.5,5,PRDX5
NM_001004304.4,5,ZNF740
NM_080628.3,5,TLDC2
NM_006981.4,5,NR4A3
NM_001349727.2,5,CD8B2
NM_000951.3,5,PRRG2
NM_014177.3,5,TIMM21
NM_001029875.3,5,RGS7BP
NM_053039.2,5,UGT2B28
NM_005171.5,5,ATF1
NM_018683.4,5,RNF114
NM_003372.7,5,VBP1
NM_025126.4,5,RNF34
NM_002800.5,5,PSMB9
NM_177964.5,5,LYPD6B
NM_001042367.2,5,REC114
NM_003092.5,5,SNRPB2
NM_018992.4,5,KCTD5
NM_175921.6,5,C5orf51
NM_000413.4,5,HSD17B1
NM_032507.4,5,PGBD1
NM_002749.4,5,MAPK7
NM_002624.4,5,PFDN5
NM_001320586.2,5,ACYP2
NM_020933.5,5,ZNF317
NM_018112.3,5,TMEM38B
NM_002492.4,5,NDUFB5
NM_006013.5,5,RPL10
NM_005107.4,5,EXOG
NM_005900.3,5,SMAD1
NM_024814.4,5,CBLL1
NM_017861.4,5,PIGX
NM_014478.5,5,CRCP
NM_032486.4,5,DCTN5
NM_014763.4,5,MRPL19
NM_001115116.2,5,ANKRD53
NM_030926.6,5,ITM2C
NM_001009184.2,5,GRINA
NM_021137.5,5,TNFAIP1
NM_000270.4,5,PNP
NM_130439.3,5,MXI1
NM_015469.3,5,NIPSNAP3A
NM_024027.5,5,COLEC11
NM_003953.6,5,MPZL1
NM_016308.3,5,CMPK1
NM_000543.5,5,SMPD1
NM_178160.3,5,OTOP2
NM_000073.3,5,CD3G
NM_001219.5,5,CALU
NM_001288746.2,5,CMTM5
NM_001959.4,5,EEF1B2
NM_013397.6,5,PRICKLE4
NM_138777.5,5,MRRF
NM_032353.4,5,VPS25
NM_001011.4,5,RPS7
NM_152464.3,5,TMEM199
NM_001365443.2,5,PTTG1IP2
NM_006006.6,5,ZBTB16
NM_138408.4,5,GTF3C6
NM_001010940.3,5,C9orf135
NM_004822.3,5,NTN1
NM_025239.4,5,PDCD1LG2
NM_003212.4,5,TDGF1
NM_080657.5,5,RSAD2
NM_021233.3,5,DNASE2B
NM_079834.4,5,SCAMP4
NM_006438.5,5,COLEC10
NM_001034996.3,5,RPL14
NM_138467.3,5,TYW3
NM_001077697.2,5,TSPY3
NM_152228.3,5,TAS1R3
NM_194434.3,5,VAPA
NM_005517.4,5,HMGN2
NM_213602.3,5,SIGLEC15
NM_024341.3,5,ZNF557
NM_000904.6,5,NQO2
NM_145200.5,5,CABP4
NM_024067.4,5,C7orf26
NM_024034.6,5,GDAP1L1
NM_153370.3,5,PI16
NM_001083926.2,5,ASRGL1
NM_002432.3,5,MNDA
NM_000607.4,5,ORM1
NM_002496.4,5,NDUFS8
NM_001001852.4,5,PIM3
NM_021999.5,5,ITM2B
NM_001363531.2,5,PSTK
NM_006012.4,5,CLPP
NM_016458.4,5,HGH1
NM_012114.3,5,CASP14
NM_015666.4,5,MTG2
NM_001304964.2,5,GLIPR1L1
NM_001282611.2,5,OLFM1
NM_017908.4,5,ZNF446
NM_002295.6,5,RPSA
NM_058190.4,5,FAM207A
NM_001551.3,5,IGBP1
NM_002262.5,5,KLRD1
NM_017503.5,5,SURF2
NM_024065.5,5,PDCL3
NM_015633.3,5,FGFR1OP2
NM_001159699.2,5,FHL1
NM_007250.5,5,KLF8
NM_033549.5,5,TRIM41
NM_005257.6,5,GATA6
NM_001329984.2,5,SRGAP2C
NM_001032382.2,5,PQBP1
NM_006567.5,5,FARS2
NM_018456.6,5,EAF2
NM_033310.3,5,KCNK4
NM_005999.3,5,TSNAX
NM_032312.4,5,YIPF4
NM_001301073.2,5,CNOT8
NM_015480.3,5,NECTIN3
NM_018983.4,5,GAR1
NM_021801.5,5,MMP26
NM_005981.5,5,TSPAN31
NM_006335.3,5,TIMM17A
NM_016067.4,5,MRPS18C
NM_017824.5,5,MARCHF5
NM_018475.5,5,TMEM165
NM_016184.4,5,CLEC4A
NM_001007033.2,5,CLEC6A
NM_018946.4,5,NANS
NM_020369.3,5,FSCN3
NM_014481.4,5,APEX2
NM_001024674.3,5,LIN52
NM_003780.5,5,B4GALT2
NM_001176.4,5,ARHGDIG
NM_001242.5,5,CD27
NM_152758.6,5,YTHDF3
NM_019644.4,5,ANKRD7
NM_001080433.2,5,CCDC85A
NM_007240.3,5,DUSP12
NM_181713.4,5,UBXN2A
NM_138800.3,5,TRIM43
NM_152866.3,5,MS4A1
NM_001039213.4,5,CEACAM16
NM_001320973.2,5,BLZF1
NM_004865.4,5,TBPL1
NM_021902.4,5,FXYD1
NM_001099287.2,5,NIPAL4
NM_007262.5,5,PARK7
NM_001623.5,5,AIF1
NM_021197.4,5,WFDC1
NM_199044.4,5,NSUN4
NM_005931.5,5,MICB
NM_181581.3,5,DUS4L
NM_001004356.3,5,FGFRL1
NM_138473.3,5,SP1
NM_001371762.2,5,CD1D
NM_002476.2,5,MYL4
NM_004287.5,5,GOSR2
NM_153706.4,5,SETD9
NM_021168.5,5,RAB40C
NM_001167.4,5,XIAP
NM_001031727.4,5,MRI1
NM_001322244.2,5,TEX51
NM_018061.4,5,PRPF38B
NM_012281.3,5,KCND2
NM_005635.4,5,SSX1
NM_005944.7,5,CD200
NM_018031.6,5,WDR6
NM_178815.5,5,ARL5B
NM_020650.3,5,RCN3
NM_053280.5,5,ODF3
NM_139317.3,5,BIRC7
NM_022551.3,5,RPS18
NM_001010942.3,5,RAP1B
NM_015448.3,5,DPCD
NM_005718.5,5,ARPC4
NM_152267.4,5,RNF185
NM_016816.4,5,OAS1
NM_207117.4,5,SLC25A47
NM_025098.4,5,MOGAT2
NM_013943.3,5,CLIC4
NM_017945.5,5,SLC35A5
NM_017412.4,5,FZD3
NM_001302109.2,5,ZNF75A
NM_024044.4,5,SLX1B
NM_005105.5,5,RBM8A
NM_002884.4,5,RAP1A
NM_173494.2,5,DNAAF6
NM_005729.4,5,PPIF
NM_001292034.3,5,TAB2
NM_022730.4,5,COPS7B
NM_001031716.5,5,NABP1
NM_001384743.1,5,AMZ1
NM_031457.2,5,MS4A8
NM_006895.3,5,HNMT
NM_006888.6,5,CALM1
NM_182553.3,5,CNIH2
NM_024578.3,5,OCEL1
NM_007341.3,5,SH3BGR
NM_170587.4,5,RGS20
NM_025193.4,5,HSD3B7
NM_019002.4,5,ETAA1
NM_001278639.2,5,RANBP1
NM_001044370.2,5,MPPED1
NM_004738.5,5,VAPB
NM_021201.5,5,MS4A7
NM_022839.5,5,MRPS11
NM_013351.2,5,TBX21
NM_014399.4,5,TSPAN13
NM_006280.3,5,SSR4
NM_000049.4,5,ASPA
NM_003337.4,5,UBE2B
NM_001384290.1,5,HLA-G
NM_000117.3,5,EMD
NM_030893.4,5,CD1E
NM_016500.5,5,PBDC1
NM_017716.3,5,MS4A12
NM_001369441.2,5,NIF3L1
NM_001142405.2,5,PRELID3A
NM_145861.4,5,EDARADD
NM_000954.6,5,PTGDS
NM_001099625.2,5,MTFR1L
NM_004832.3,5,GSTO1
NM_032575.3,5,GLIS2
NM_021204.5,5,ENOPH1
NM_006517.5,5,SLC16A2
NM_152755.2,5,CNPY4
NM_007033.5,5,RER1
NM_024944.3,5,CHODL
NM_013409.3,5,FST
NM_017832.4,5,ABITRAM
NM_014187.4,5,TMEM208
NM_001765.3,5,CD1C
NM_020980.5,5,AQP9
NM_005208.5,5,CRYBA1
NM_018097.3,5,HAUS2
NM_001079530.2,5,CFC1B
NM_003308.4,5,TSPY1
NM_024653.4,5,PRKRIP1
NM_002113.3,5,CFHR1
NM_006063.3,5,KLHL41
NM_144705.4,5,TEKT4
NM_000749.5,5,CHRNB3
NM_181721.3,5,FOXR1
NM_001251.3,5,CD68
NM_021943.3,5,ZFAND3
NM_138639.2,5,BCL2L12
NM_018013.4,5,SOBP
NM_017694.4,5,MFSD6
NM_001170543.2,5,PGAM5
NM_001243721.2,5,TSPY8
NM_006138.5,5,MS4A3
NM_001042428.2,5,ZNF205
NM_152869.4,5,RGN
NM_001329556.3,5,REEP6
NM_002507.4,5,NGFR
NM_001134389.2,5,ZDHHC4
NM_182756.4,5,SPDYA
NM_001167608.3,5,RHBDD1
NM_001010905.3,5,C6orf58
NM_001005.5,5,RPS3
NM_080826.2,5,ISM1
NM_004331.3,5,BNIP3L
NM_017994.5,5,TMEM248
NM_182663.4,5,RASSF5
NM_152765.4,5,VXN
NM_001031745.5,5,RIBC1
NM_006850.3,5,IL24
NM_001129998.3,5,CLEC12B
NM_199229.3,5,RPE
NM_016627.5,5,AMZ2
NM_001122853.3,5,MYOZ3
NM_000263.4,5,NAGLU
NM_016388.4,5,TRAT1
NM_138761.4,5,BAX
NM_006325.5,5,RAN
NM_001330707.2,5,ZNF131
NM_001763.3,5,CD1A
NM_018972.4,5,GDAP1
NM_173685.4,5,NSMCE2
NM_015353.3,5,KCTD2
NM_014143.4,5,CD274
NM_001377304.1,5,GFI1B
NM_001142416.2,5,AIMP1
NM_207386.4,5,SHISA6
NM_003345.5,5,UBE2I
NM_018376.4,5,NIPSNAP3B
NM_012320.4,5,PLA2G15
NM_004210.5,5,NEURL1
NM_000410.4,5,HFE
NM_003182.3,5,TAC1
NM_181485.3,5,ZGPAT
NM_031291.4,5,SLC25A31
NM_144772.3,5,NAXE
NM_152487.3,5,TLCD4
NM_014043.4,5,CHMP2B
NM_000317.3,5,PTS
NM_020209.4,5,SHD
NM_012326.4,5,MAPRE3
NM_001100388.2,5,HOATZ
NM_006851.3,5,GLIPR1
NM_024616.3,5,C3orf52
NM_001031679.3,5,MSRB3
NM_145806.4,5,ZNF511
NM_019101.3,5,APOM
NM_001662.4,5,ARF5
NM_003620.4,5,PPM1D
NM_001126111.3,5,OSGIN2
NM_002640.4,5,SERPINB8
NM_001193424.2,5,SUV39H2
NM_001322101.2,5,CENPO
NM_018960.6,5,GNMT
NM_001195220.2,5,ZNF783
NM_001130003.2,5,SYNPR
NM_006908.5,5,RAC1
NM_052875.5,5,VPS26B
NM_014600.3,5,EHD3
NM_001101404.2,5,SH2D7
NM_004300.4,5,ACP1
NM_018024.3,5,NTAQ1
NM_001376923.1,5,IL32
NM_031482.5,5,ATG10
NM_004215.5,5,EBAG9
NM_001040709.2,5,SYPL2
NM_016024.4,5,RBMX2
NM_033343.4,5,LHX4
NM_001030055.2,5,ARHGAP5
NM_004708.4,5,PDCD5
NM_016138.5,5,COQ7
NM_004967.4,5,IBSP
NM_001136019.3,5,FCGRT
NM_152495.2,5,CNIH3
NM_006857.3,5,SNRNP27
NM_145102.4,5,ZKSCAN5
NM_005052.3,5,RAC3
NM_005528.4,5,DNAJC4
NM_032310.5,5,CARD19
NM_006474.5,5,PDPN
NM_007019.4,5,UBE2C
NM_020362.5,5,PITHD1
NM_178536.4,5,LCN12
NM_001010892.3,5,RSPH4A
NM_198545.4,5,DRAXIN
NM_014170.4,5,GTPBP8
NM_001386514.1,5,LOC102725191
NM_020061.6,5,OPN1LW
NM_006593.4,5,TBR1
NM_018344.6,5,SLC29A3
NM_024821.5,5,CCDC134
NM_002357.4,5,MXD1
NM_183239.2,5,GSTO2
NM_017825.3,5,ADPRS
NM_138471.3,5,SPINDOC
NM_006226.4,5,PLCL1
NM_000608.4,5,ORM2
NM_144635.5,5,FAM131A
NM_015544.3,5,TMEM98
NM_020126.5,5,SPHK2
NM_138337.6,5,CLEC12A
NM_025201.5,5,PLEKHO2
NM_002901.4,5,RCN1
NM_003143.3,5,SSBP1
NM_024052.5,5,GID4
NM_001017365.3,5,C4BPB
NM_001083909.3,5,ADGRA1
NM_138272.3,5,MPIG6B
NM_001169.3,5,AQP8
NM_058165.3,5,MOGAT1
NM_000513.2,5,OPN1MW
NM_007212.4,5,RNF2
NM_021023.6,5,CFHR3
NM_024335.3,5,IRX6
NM_001098835.2,5,MS4A15
NM_017877.4,5,SLC35F6
NM_014489.4,5,PGAP2
NM_182495.6,5,NXPE2
NM_022371.4,5,TOR3A
NM_020375.3,5,TIGAR
NM_005741.5,5,ZNF263
NM_032857.5,5,LACTB
NM_001677.4,5,ATP1B1
NM_032227.4,5,TMEM164
NM_144723.3,5,ZMAT2
NM_001382417.1,5,HSH2D
NM_012325.3,5,MAPRE1
NM_001190765.1,5,KLRF2
NM_001159702.3,5,FHL1
NM_021255.3,5,PELI2
NM_001098638.2,5,RNF169
NM_020187.3,5,HMCES
NM_003112.5,5,SP4
NM_014209.4,5,ETV2
NM_022845.3,5,CBFB
NM_003093.3,5,SNRPC
NM_005525.4,5,HSD11B1
NM_002795.4,5,PSMB3
NM_018279.4,5,TMEM19
NM_014412.3,5,CACYBP
NM_002639.5,5,SERPINB5
NM_001355236.2,5,C3orf49
NM_022006.2,5,FXYD7
NM_001168241.2,5,GAREM2
NM_001105522.1,5,TRIM49D2
NM_001384.5,5,DPH2
NM_172138.2,5,IFNL2
NM_012261.4,5,LAMP5
NM_024068.4,5,NABP2
NM_016523.3,5,KLRF1
NM_001282469.3,5,TSPY10
NM_018270.6,4,MRGBP
NM_052965.4,4,TSEN15
NM_001700.5,4,AZU1
NM_016116.3,4,ASB4
NM_207377.3,4,TOMM20L
NM_182915.3,4,STEAP3
NM_018195.4,4,NKAPD1
NM_020189.6,4,ENY2
NM_001009.4,4,RPS5
NM_019076.5,4,UGT1A8
NM_001767.5,4,CD2
NM_014383.3,4,ZBTB32
NM_024792.3,4,TLCD3A
NM_003415.3,4,ZNF268
NM_031916.5,4,ROPN1L
NM_003135.3,4,SRP19
NM_145278.5,4,GCSAML
NM_018836.4,4,AJAP1
NM_002748.4,4,MAPK6
NM_001300939.2,4,WNT8A
NM_001886.3,4,CRYBA4
NM_001257096.2,4,PAX1
NM_030579.3,4,CYB5B
NM_021029.6,4,RPL36A
NM_003426.4,4,ZNF74
NM_003254.3,4,TIMP1
NM_175737.4,4,KLB
NM_001322466.2,4,FHL5
NM_000990.5,4,RPL27A
NM_002153.3,4,HSD17B2
NM_001131035.2,4,ZCCHC9
NM_001024.4,4,RPS21
NM_012204.4,4,GTF3C4
NM_016360.4,4,TACO1
NM_004162.5,4,RAB5A
NM_138431.3,4,MFSD3
NM_024296.5,4,CCDC28B
NM_012092.4,4,ICOS
NM_022786.3,4,ARV1
NM_001286633.2,4,TRIM40
NM_002483.7,4,CEACAM6
NM_021974.5,4,POLR2F
NM_174891.4,4,CLBA1
NM_032961.3,4,PCDH10
NM_001130842.2,4,ZNF286A
NM_001440.4,4,EXTL3
NM_002706.6,4,PPM1B
NM_002949.4,4,MRPL12
NM_001098522.2,4,HTATIP2
NM_173847.5,4,SPACA3
NM_001759.4,4,CCND2
NM_001270989.2,4,EPGN
NM_017773.4,4,LAX1
NM_020387.4,4,RAB25
NM_005440.5,4,RND2
NM_014059.3,4,RGCC
NM_001037.5,4,SCN1B
NM_001085049.3,4,MRAS
NM_153000.5,4,APCDD1
NM_153833.3,4,H1-8
NM_003836.7,4,DLK1
NM_024691.4,4,ZNF419
NM_001033031.2,4,FAIM
NM_002823.5,4,PTMA
NM_001136200.2,4,BORCS7
NM_017712.4,4,PGPEP1
NM_001100396.2,4,C2orf73
NM_001928.4,4,CFD
NM_023948.5,4,MOSPD3
NM_015368.4,4,PANX1
NM_001145204.3,4,SHISA9
NM_133477.3,4,SYNPO2
NM_002824.6,4,PTMS
NM_031288.4,4,INO80B
NM_024493.4,4,ZKSCAN3
NM_152467.5,4,KLHL10
NM_001177519.3,4,MICA
NM_032738.4,4,FCRLA
NM_002868.4,4,RAB5B
NM_032611.3,4,PTP4A3
NM_000454.5,4,SOD1
NM_199069.2,4,NDUFAF3
NM_138410.4,4,CMTM7
NM_006991.5,4,ZNF197
NM_001195753.2,4,THAP3
NM_198539.4,4,ZNF568
NM_006349.3,4,ZNHIT1
NM_199337.3,4,TMEM179B
NM_014044.7,4,UNC50
NM_003463.5,4,PTP4A1
NM_012259.3,4,HEY2
NM_001131066.2,4,RFESD
NM_001080401.2,4,PPM1N
NM_152731.3,4,BEND6
NM_001370595.2,4,COA8
NM_144770.5,4,RBM11
NM_001080533.3,4,UNC119B
NM_001278559.2,4,ZNF316
NM_004163.4,4,RAB27B
NM_181553.4,4,CMTM3
NM_016052.4,4,RRP15
NM_130782.3,4,RGS18
NM_007042.6,4,RPP14
NM_024579.4,4,C1orf54
NM_001012425.2,4,C1orf146
NM_178543.5,4,ENPP7
NM_006984.5,4,CLDN10
NM_016531.6,4,KLF3
NM_138418.4,4,MCRIP2
NM_015439.3,4,CCDC28A
NM_001042463.3,4,TMEM80
NM_198799.4,4,BCAS4
NM_001297776.2,4,RIMKLB
NM_006915.3,4,RP2
NM_016599.5,4,MYOZ2
NM_198153.3,4,TREML4
NM_018438.6,4,FBXO6
NM_001102651.2,4,ZNF554
NM_004781.4,4,VAMP3
NM_015607.4,4,CHTOP
NM_016640.4,4,MRPS30
NM_152324.3,4,TEX29
NM_032333.5,4,PRXL2A
NM_002084.5,4,GPX3
NM_020655.4,4,JPH3
NM_018257.3,4,PCMTD2
NM_173519.3,4,CLVS1
NM_006433.5,4,GNLY
NM_021928.4,4,SPCS3
NM_004627.6,4,GET1
NM_001145139.2,4,CXorf49B
NM_021830.5,4,TWNK
NM_130760.3,4,MADCAM1
NM_182894.3,4,VSX2
NM_018004.3,4,TMEM45A
NM_001100418.2,4,REX1BD
NM_001022.4,4,RPS19
NM_003475.4,4,RASSF7
NM_053056.3,4,CCND1
