name,counts,GeneSymbol
NM_006411.4,5,AGPAT1
NM_032366.5,5,METTL26
NM_001891.4,5,CSN2
NM_015704.3,5,DESI1
NM_152387.4,5,KCTD18
NM_138462.3,5,ZMYND19
NM_001293.3,5,CLNS1A
NM_030666.4,5,SERPINB1
NM_014891.7,5,PDAP1
NM_000791.4,5,DHFR
NM_004432.5,5,ELAVL2
NM_138969.4,5,SDR16C5
NM_032775.4,5,KLHL22
NM_001371272.1,5,RAB11FIP5
NM_053004.3,5,GNB1L
NM_182578.4,5,THEM5
NM_024091.4,5,FASTKD3
NM_022119.4,5,PRSS22
NM_032361.4,5,THOC3
NM_182616.4,5,ARPIN
NM_006454.3,5,MXD4
NM_001195553.2,5,DCX
NM_031939.6,5,MRO
NM_024503.5,5,HIVEP3
NM_004925.5,5,AQP3
NM_005829.5,5,AP3S2
NM_020150.5,5,SAR1A
NM_001014440.4,5,ODF3B
NM_001276451.2,5,DRGX
NM_144616.4,5,JSRP1
NM_182503.3,5,ADAT2
NM_006835.3,5,CCNI
NM_006383.4,5,CIB2
NM_021139.3,5,UGT2B4
NM_030795.4,5,STMN4
NM_182970.4,5,RIMS4
NM_015065.3,5,EXPH5
NM_017740.3,5,ZDHHC7
NM_002793.4,5,PSMB1
NM_005864.4,5,EFS
NM_139265.4,5,EHD4
NM_000330.4,5,RS1
NM_018221.5,5,MOB1A
NM_001382360.1,5,ZNF311
NM_004155.6,5,SERPINB9
NM_001660.4,5,ARF4
NM_019885.4,5,CYP26B1
NM_015365.3,5,AMMECR1
NM_033414.3,5,ZNF622
NM_014186.4,5,COMMD9
NM_000626.4,5,CD79B
NM_012250.6,5,RRAS2
NM_000229.2,5,LCAT
NM_001018050.4,5,POLR3H
NM_181489.6,5,ZNF445
NM_016546.4,5,C1RL
NM_021964.3,5,ZNF148
NM_014398.4,5,LAMP3
NM_133491.5,5,SAT2
NM_138335.3,5,GNPDA2
NM_004311.4,5,ARL3
NM_020395.4,5,INTS12
NM_016176.6,5,SDF4
NM_016929.5,5,CLIC5
NM_173576.3,5,MKX
NM_006319.5,5,CDIPT
NM_000846.5,5,GSTA2
NM_006927.4,5,ST3GAL2
NM_001025265.3,5,CXorf65
NM_203288.2,5,RP9
NM_013252.3,5,CLEC5A
NM_001031850.4,5,PSG6
NM_032368.5,5,LZIC
NM_000434.4,5,NEU1
NM_054016.4,5,SRSF10
NM_021833.5,5,UCP1
NM_020195.3,5,SDR39U1
NM_015654.5,5,NAT9
NM_152349.3,5,KRT222
NM_004669.3,5,CLIC3
NM_000156.6,5,GAMT
NM_017681.3,5,NUP62CL
NM_002404.3,5,MFAP4
NM_001358416.1,5,ANKRD30BL
NM_019009.4,5,TOLLIP
NM_020371.3,5,AVEN
NM_138476.4,5,MDP1
NM_024053.5,5,CENPM
NM_003969.4,5,UBE2M
NM_000101.4,5,CYBA
NM_030640.3,5,DUSP16
NM_001001712.3,5,LCN10
NM_145214.3,5,TRIM11
NM_001422.4,5,ELF5
NM_015836.4,5,WARS2
NM_001779.3,5,CD58
NM_003295.4,5,TPT1
NM_012467.4,5,TPSG1
NM_001286657.2,5,TMEM68
NM_000306.4,5,POU1F1
NM_018120.6,5,ARMC1
NM_023078.6,5,PYCR3
NM_030785.4,5,RSPH6A
NM_024828.4,5,CAAP1
NM_002583.4,5,PAWR
NM_003927.5,5,MBD2
NM_003179.3,5,SYP
NM_058167.3,5,UBE2J2
NM_033163.5,5,FGF8
NM_025188.4,5,TRIM45
NM_001384911.1,5,TRIM49D1
NM_001303281.2,5,ZNF18
NM_003236.4,5,TGFA
NM_018453.4,5,EAPP
NM_001303618.2,5,CD226
NM_145231.4,5,EFCAB11
NM_177965.4,5,CFAP418
NM_000796.6,5,DRD3
NM_020683.7,5,TMIGD3
NM_021996.6,5,GBGT1
NM_001190467.2,5,PRR36
NM_013443.5,5,ST6GALNAC6
NM_016102.4,5,TRIM17
NM_182556.4,5,SLC25A45
NM_004763.5,5,ITGB1BP1
NM_145010.4,5,ENKUR
NM_031474.3,5,NRIP2
NM_004339.4,5,PTTG1IP
NM_033207.5,5,OPALIN
NM_178128.6,5,FADS6
NM_014057.5,5,OGN
NM_019855.5,5,CABP5
NM_001144960.3,5,ANKUB1
NM_024787.3,5,RNF122
NM_006020.3,5,ALKBH1
NM_031310.3,5,PLVAP
NM_001012446.4,5,FAM221B
NM_001001410.3,5,TSR3
NM_002187.3,5,IL12B
NM_138481.2,5,CHADL
NM_004979.6,5,KCND1
NM_015332.4,5,NUDCD3
NM_006861.7,5,RAB35
NM_006241.8,5,PPP1R2
NM_178505.8,5,TMEM26
NM_213601.3,5,TMED8
NM_024645.3,5,ZMAT4
NM_152785.5,5,GCSAM
NM_004820.5,5,CYP7B1
NM_207332.3,5,ERICH1
NM_178841.4,5,RNF166
NM_006602.4,5,TCFL5
NM_182536.3,5,GKN2
NM_004346.4,5,CASP3
NM_002355.4,5,M6PR
NM_001284527.2,5,ZSCAN32
NM_000661.5,5,RPL9
NM_001080497.3,5,MEGF9
NM_130906.3,5,PPIL3
NM_001073.3,5,UGT2B11
NM_032369.4,5,HVCN1
NM_001101312.2,5,TMEM176B
NM_001012729.2,5,DUXA
NM_148919.4,5,PSMB8
NM_015717.5,5,CD207
NM_000742.4,5,CHRNA2
NM_013270.5,5,PRSS50
NM_079420.3,5,MYL1
NM_013354.7,5,CNOT7
NM_006233.5,5,POLR2I
NM_001348022.3,5,ZNF606
NM_005510.4,5,DXO
NM_144644.4,5,SPATA4
NM_001297732.2,5,COX18
NM_002855.5,5,NECTIN1
NM_174901.6,5,FAM9C
NM_004420.3,5,DUSP8
NM_006996.3,5,SLC19A2
NM_002608.4,5,PDGFB
NM_006110.3,5,CD2BP2
NM_002212.4,5,EIF6
NM_182932.3,5,SLC8A3
NM_078474.3,5,TM2D3
NM_014300.4,5,SEC11A
NM_020158.4,5,EXOSC5
NM_001164310.3,5,FAM166B
NM_014788.4,5,TRIM14
NM_177998.3,5,OTOP1
NM_003711.4,5,PLPP1
NM_000945.4,5,PPP3R1
NM_002780.5,5,PSG4
NM_002783.3,5,PSG7
NM_031468.4,5,CALN1
NM_018073.8,5,TRIM68
NM_001033044.4,5,GLUL
NM_178448.4,5,SAPCD2
NM_002152.3,5,HRC
NM_203347.2,5,LCN15
NM_148912.4,5,ABHD11
NM_001024593.2,5,MSS51
NM_005894.3,5,CD5L
NM_020358.2,5,TRIM49
NM_001077693.4,5,ECSCR
NM_152542.5,5,PPM1K
NM_004161.5,5,RAB1A
NM_022003.4,5,FXYD6
NM_001201552.2,5,ZNF821
NM_001199140.2,5,AMMECR1L
NM_003455.4,5,ZNF202
NM_182563.4,5,BRICD5
NM_005626.5,5,SRSF4
NM_024943.3,5,TMEM156
NM_014643.4,5,ZNF516
NM_182649.2,5,PCNA
NM_004650.3,5,PNPLA4
NM_001282011.2,5,TMEM150B
NM_001184825.2,5,PSG1
NM_145690.3,4,YWHAZ
NM_001614.5,4,ACTG1
NM_001365103.2,4,ERFL
NM_024116.4,4,TAF1D
NM_005873.3,4,RGS19
NM_001042697.2,4,ZSWIM7
NM_001057.3,4,TACR2
NM_002853.4,4,RAD1
NM_001029871.4,4,RSPO4
NM_003792.4,4,EDF1
NM_176880.6,4,NR2C2AP
NM_016291.4,4,IP6K2
NM_001077639.2,4,NXPE4
NM_052937.4,4,PCMTD1
NM_016069.11,4,PAM16
NM_002546.4,4,TNFRSF11B
NM_014450.3,4,SIT1
NM_000590.2,4,IL9
NM_017845.5,4,COMMD8
NM_014438.5,4,IL36B
NM_016126.4,4,HSPB11
NM_006826.4,4,YWHAQ
NM_016481.5,4,TRMO
NM_004131.6,4,GZMB
NM_001058.4,4,TACR1
NM_144974.5,4,CCDC122
NM_198066.4,4,GNPNAT1
NM_032805.3,4,ZSCAN10
NM_005643.4,4,TAF11
NM_153225.4,4,SBSPON
NM_173791.5,4,PDZD8
NM_181780.4,4,BTLA
NM_002012.4,4,FHIT
NM_018362.4,4,LIN7C
NM_002100.6,4,GYPB
NM_001188.4,4,BAK1
NM_017708.4,4,FAM83E
NM_002573.4,4,PAFAH1B3
NM_198055.2,4,MZF1
NM_004114.5,4,FGF13
NM_005668.6,4,ST8SIA4
NM_022777.4,4,IFT22
NM_001956.5,4,EDN2
NM_145729.3,4,MRPL24
NM_001291088.2,4,WDR87
NM_001802.2,4,CDR2
NM_001175.7,4,ARHGDIB
NM_001008270.3,4,PRSS37
NM_207370.4,4,GPR153
NM_001358664.2,4,GSTT4
NM_001037232.4,4,ZNF829
NM_001243212.2,4,CCER2
NM_003810.4,4,TNFSF10
NM_207103.3,4,SCIMP
NM_183065.4,4,TMEM107
NM_001145365.3,4,ZNF652
NM_006574.4,4,CSPG5
NM_014334.4,4,FRRS1L
NM_012321.5,4,LSM4
NM_004577.4,4,PSPH
NM_022470.4,4,ZMAT3
NM_002086.5,4,GRB2
NM_030922.7,4,NIPA2
NM_001320510.2,4,NMNAT3
NM_000978.4,4,RPL23
NM_144581.2,4,L3HYPDH
NM_145255.4,4,MRPL10
NM_005644.4,4,TAF12
NM_138789.4,4,PIH1D2
NM_004705.4,4,THAP12
NM_007083.5,4,NUDT6
NM_006795.4,4,EHD1
NM_016050.5,4,MRPL11
NM_012452.3,4,TNFRSF13B
NM_001135106.2,4,KCNK16
NM_054111.5,4,IP6K3
NM_002641.4,4,PIGA
NM_032319.3,4,PRADC1
NM_024963.6,4,FBXL18
NM_032593.3,4,HINT2
NM_004195.3,4,TNFRSF18
NM_014571.4,4,HEYL
NM_016038.4,4,SBDS
NM_004508.4,4,IDI1
NM_138441.3,4,CGAS
NM_022073.4,4,EGLN3
NM_003352.8,4,SUMO1
NM_001003692.2,4,ZMAT5
NM_004115.4,4,FGF14
NM_178545.4,4,TMEM52
NM_003034.4,4,ST8SIA1
NM_003974.4,4,DOK2
NM_031917.3,4,ANGPTL6
NM_001369775.2,4,KLK14
NM_000485.3,4,APRT
NM_017907.3,4,LAMTOR1
NM_002814.4,4,PSMD10
NM_002928.4,4,RGS16
NM_001945.3,4,HBEGF
NM_005809.6,4,PRDX2
NM_152289.3,4,ZNF561
NM_032630.3,4,CINP
NM_138378.3,4,FDXACB1
NM_001080483.3,4,MYMK
NM_016070.4,4,MRPS23
NM_152773.5,4,DYNLT2B
NM_030939.5,4,C6orf62
NM_018965.4,4,TREM2
NM_173852.4,4,KRTCAP2
NM_030815.3,4,PDRG1
NM_005567.4,4,LGALS3BP
NM_001242481.2,4,EIF1AD
NM_207406.4,4,BEND4
NM_018224.4,4,COA1
NM_004235.6,4,KLF4
NM_006065.5,4,SIRPB1
NM_030907.4,4,CPLANE2
NM_012145.4,4,DTYMK
NM_005776.3,4,CNIH1
NM_152556.3,4,BMT2
NM_001355526.2,4,EFCAB10
NM_001123364.3,4,METTL24
NM_000572.3,4,IL10
NM_173809.5,4,BLOC1S2
NM_020447.5,4,FAM219B
NM_198508.4,4,KLRG2
NM_006613.4,4,GRAP
NM_014400.3,4,LYPD3
NM_178565.5,4,RSPO2
NM_004078.3,4,CSRP1
NM_014765.3,4,TOMM20
NM_174934.4,4,SCN4B
NM_022363.3,4,LHX5
NM_001135812.2,4,SINHCAF
NM_001781.2,4,CD69
NM_003551.3,4,NME5
NM_014654.4,4,SDC3
NM_001142459.2,4,ASB10
NM_182522.5,4,TAFA4
NM_001005339.2,4,RGS10
NM_016095.3,4,GINS2
NM_017813.5,4,BPNT2
NM_001130711.2,4,CLEC2A
NM_003391.3,4,WNT2
NM_001130031.2,4,ZNF562
NM_001317782.2,4,RPL8
NM_001382585.1,4,GGTA1
NM_002930.4,4,RIT2
NM_004069.6,4,AP2S1
NM_198946.3,4,LCN6
NM_024807.4,4,TREML2
NM_058192.3,4,RPUSD1
NM_002370.4,4,MAGOH
NM_020649.3,4,CBX8
NM_020792.6,4,NCEH1
NM_006912.6,4,RIT1
NM_001322331.2,4,C2orf76
NM_006694.4,4,JTB
NM_003332.4,4,TYROBP
NM_025243.4,4,SLC19A3
NM_015918.4,4,POP5
NM_005707.2,4,PDCD7
NM_021818.4,4,SAV1
NM_175061.4,4,JAZF1
NM_002999.4,4,SDC4
NM_002701.6,4,POU5F1
NM_182547.4,4,TMED4
NM_014904.3,4,RAB11FIP2
NM_198447.2,4,GOLT1A
NM_181697.3,4,PRDX1
NM_004694.5,4,SLC16A6
NM_001009993.4,4,FAM168B
NM_001035235.4,4,SRA1
NM_001329686.2,4,OARD1
NM_001004341.2,4,ETV3L
NM_033423.5,4,GZMH
NM_001002030.2,4,ECHDC1
NM_201269.3,4,ZNF644
NM_024640.4,4,YRDC
NM_001002913.3,4,PTRH1
NM_016062.4,4,CIAO2B
NM_001146686.3,4,GMNC
NM_016098.4,4,MPC1
NM_012258.4,4,HEY1
NM_001304274.2,4,IMMP1L
NM_182701.1,4,GPX6
NM_012315.2,4,KLK9
NM_015551.2,4,SUSD5
NM_015190.5,4,DNAJC9
NM_001017928.4,4,MIX23
NM_001059.3,4,TACR3
NM_201648.3,4,GLYAT
NM_032178.3,4,SLC7A6OS
NM_002580.3,4,REG3A
NM_145176.3,4,SLC2A12
NM_000948.6,4,PRL
NM_016358.3,4,IRX4
NM_080652.4,4,TMEM41A
NM_030799.9,4,YIPF5
NM_001109689.4,4,ZNF250
NM_024815.4,4,NUDT18
NM_001375883.1,4,GPR161
NM_002643.4,4,PIGF
NM_021803.4,4,IL21
NM_001305173.2,4,PRSS54
NM_153695.4,4,ZNF367
NM_006164.5,4,NFE2L2
NM_001915.4,4,CYB561
NM_032231.7,4,CIAO2A
NM_022579.3,4,CSHL1
NM_020644.3,4,TMEM9B
NM_018203.3,4,KLHDC8A
NM_000515.5,4,GH1
NM_012180.3,4,FBXO8
NM_001122962.2,4,SIRPB2
NM_031453.4,4,FAM107B
NM_012392.4,4,PEF1
NM_014323.3,4,PATZ1
NM_025078.5,4,SLC66A2
NM_182592.3,4,YIPF7
NM_052932.3,4,TMEM123
NM_173855.5,4,MORN3
NM_006520.3,4,DYNLT3
NM_002054.5,4,GCG
NM_002515.3,4,NOVA1
NM_031246.4,4,PSG2
NM_024104.4,4,SMIM7
NM_003145.4,4,SSR2
NM_021800.3,4,DNAJC12
NM_181332.3,4,NLGN4X
NM_001277058.2,4,ERCC6
NM_152396.4,4,METTL6
NM_020991.4,4,CSH2
NM_198493.3,4,ANKRD45
NM_004309.6,4,ARHGDIA
NM_173794.4,4,FUNDC1
NM_001080843.4,4,GSTT2B
NM_019556.3,4,MOSPD1
NM_002785.3,4,PSG11
NM_004344.3,4,CETN2
NM_001286554.2,4,USP49
NM_138809.4,4,CMBL
NM_007131.5,4,ZNF75D
NM_006093.4,4,PRG3
NM_001196.4,4,BID
NM_003329.4,4,TXN
NM_199133.4,4,ATPSCKMT
NM_001242908.2,4,RSPO1
NM_020433.5,4,JPH2
NM_001164446.3,4,C6orf132
NM_139164.3,4,STARD4
NM_005871.4,4,SMNDC1
NM_170679.3,4,SKP1
NM_178820.5,4,FBXO27
NM_002119.4,4,HLA-DOA
NM_001962.3,4,EFNA5
NM_001021.6,4,RPS17
NM_001146028.2,4,JPH4
NM_004752.4,4,GCM2
NM_001029860.4,4,FBXO43
NM_001161528.2,4,LRRD1
NM_006405.7,4,TM9SF1
NM_005785.4,4,RNF41
NM_001363562.2,4,TMEM196
NM_005046.4,4,KLK7
NM_018944.3,4,MIS18A
NM_052855.4,4,ANKRD40
NM_004943.2,4,DMWD
NM_001297436.2,4,HAS1
NM_000942.5,4,PPIB
NM_019087.3,4,ARL15
NM_183235.3,4,RAB27A
NM_005197.4,4,FOXN3
NM_022449.4,4,RAB17
NM_153260.3,4,LRRC57
NM_001139444.3,4,TRAPPC3L
NM_006606.3,4,RBBP9
NM_001004311.3,4,FIGLA
NM_032799.5,4,ZDHHC12
NM_016049.4,4,EMC9
NM_001836.5,4,CMA1
NM_001001788.4,4,RAET1G
NM_001321.3,4,CSRP2
NM_007106.4,4,UBL3
NM_003785.4,4,PAGE1
NM_001887.4,4,CRYBB1
NM_001355479.1,4,GGTLC3
NM_000641.4,4,IL11
NM_005004.4,4,NDUFB8
NM_001102601.3,4,CCDC163
NM_006703.4,4,NUDT3
NM_005191.4,4,CD80
NM_014231.5,4,VAMP1
NM_183373.4,4,PXDC1
NM_004531.5,4,MOCS2
NM_006158.5,4,NEFL
NM_020810.3,4,TRMT5
NM_001199824.2,4,SBK3
NM_006744.4,4,RBP4
NM_145011.4,4,ZNF25
NM_001039569.2,4,AP1S3
NM_020653.4,4,ZNF287
NM_023002.3,4,HAPLN4
NM_201280.3,4,BLOC1S5
NM_001195520.2,4,LRCOL1
NM_001371445.1,4,LSM12
NM_020647.4,4,JPH1
NM_031952.4,4,SPATA9
NM_025146.4,4,NAA50
NM_021646.4,4,ZNF500
NM_016422.4,4,RNF141
NM_153273.4,4,IP6K1
NM_015894.4,4,STMN3
NM_181785.4,4,SLC46A3
NM_002059.5,4,GH2
NM_152343.3,4,SPATA32
NM_030761.5,4,WNT4
NM_015687.5,4,FILIP1
NM_006432.5,4,NPC2
NM_003617.4,4,RGS5
NM_007280.2,4,OIP5
NM_001134337.3,4,RNF24
NM_001010876.2,4,TMEM244
NM_001031734.4,4,FDX2
NM_005792.2,4,MPHOSPH6
NM_174898.3,4,LYG1
NM_001172681.2,4,ZNF641
NM_031478.6,4,TLCD3B
NM_001006605.5,4,DIPK1A
NM_001650.7,4,AQP4
NM_138779.5,4,TEX30
NM_003134.6,4,SRP14
NM_006356.3,4,ATP5PD
NM_001318895.3,4,FHL2
NM_014477.3,4,TP53TG5
NM_015694.3,4,ZNF777
NM_021237.5,4,SELENOK
NM_144600.4,4,CEP20
NM_001288565.2,4,TMEM9
NM_145888.3,4,KLK10
NM_001002919.3,4,ALKAL2
NM_004261.5,4,SELENOF
NM_031422.6,4,CHST9
NM_001385125.1,4,OPN1SW
NM_006507.4,4,REG1B
NM_014293.4,4,NPTXR
NM_001135686.3,4,TARM1
NM_006284.4,4,TAF10
NM_144599.5,4,NIPA1
NM_019034.3,4,RHOF
NM_020714.3,4,ZNF490
NM_001308173.3,4,CCNJL
NM_001172223.3,4,MOB2
NM_006854.4,4,KDELR2
NM_001009923.2,4,TMEM230
NM_182715.4,4,SYPL1
NM_018066.4,4,GPN2
NM_152559.3,4,METTL27
NM_020154.3,4,EMC7
NM_002601.4,4,PDE6D
NM_016433.4,4,GLTP
NM_001085437.3,4,MAB21L4
NM_014453.4,4,CHMP2A
NM_006519.4,4,DYNLT1
NM_181716.3,4,CENPV
NM_001199324.2,4,ZNF615
NM_004365.4,4,CETN3
NM_145314.3,4,UCMA
NM_014343.3,4,CLDN15
NM_001644.5,4,APOBEC1
NM_148923.4,4,CYB5A
NM_016391.8,4,NOP16
NM_018684.4,4,ZC4H2
NM_001190972.2,4,C8orf88
NM_207312.3,4,TUBA3E
NM_024738.4,4,SPRING1
NM_006569.6,4,CGREF1
NM_001562.4,4,IL18
NM_000713.3,4,BLVRB
NM_002997.5,4,SDC1
NM_001163678.2,4,SHOX2
NM_138786.4,4,TM4SF18
NM_001145784.2,4,BORCS8
NM_000370.3,4,TTPA
NM_001270441.2,4,RTBDN
NM_032638.5,4,GATA2
NM_001553.3,4,IGFBP7
NM_194281.4,4,INO80C
NM_014408.5,4,TRAPPC3
NM_018064.4,4,AKIRIN2
NM_014255.7,4,CNPY2
NM_003255.5,4,TIMP2
NM_002257.4,4,KLK1
NM_004583.4,4,RAB5C
NM_001199050.2,4,LEMD1
NM_033117.4,4,RBM18
NM_020787.4,4,ZNF624
NM_032783.5,4,CBR4
NM_020456.4,4,SPRYD7
NM_019110.5,4,ZKSCAN4
NM_002522.4,4,NPTX1
NM_032357.4,4,CCDC115
NM_000113.3,4,TOR1A
NM_182707.3,4,PSG8
NM_003392.7,4,WNT5A
NM_001801.3,4,CDO1
NM_144653.5,4,NACC2
NM_001321142.2,4,CIDEC
NM_001017964.2,4,YDJC
NM_001128219.3,4,VGLL4
NM_000345.4,4,SNCA
NM_016940.3,4,RWDD2B
NM_001760.5,4,CCND3
NM_014860.3,4,SUPT7L
NM_003643.4,4,GCM1
NM_004093.4,4,EFNB2
NM_000569.8,4,FCGR3A
NM_053283.4,4,DCD
NM_001040025.3,4,ARL16
NM_001300816.3,4,ZCCHC10
NM_003476.5,4,CSRP3
NM_001142730.3,4,KCTD1
NM_207316.3,4,TMEM207
NM_005000.5,4,NDUFA5
NM_033277.2,4,LACRT
NM_016185.4,4,JPT1
NM_001370592.1,4,MIF4GD
NM_173829.4,4,SREK1IP1
NM_080662.4,4,PEX11G
NM_001921.3,4,DCTD
NM_001001317.5,4,PRSS58
NM_005018.3,4,PDCD1
NM_032044.4,4,REG4
NM_001136201.2,4,ISOC2
NM_173531.4,4,ZNF100
NM_080621.5,4,SAMD10
NM_032382.5,4,COG8
NM_018717.5,4,MAML3
NM_003049.4,4,SLC10A1
NM_080391.4,4,PTP4A2
NM_001163857.2,4,TEX33
NM_016283.5,4,AK6
NM_030762.3,4,BHLHE41
NM_014702.5,4,KIAA0408
NM_172139.4,4,IFNL3
NM_002358.4,4,MAD2L1
NM_003120.3,4,SPI1
NM_001037582.3,4,SCD5
NM_001320870.2,4,SLC25A35
NM_006948.5,4,HSPA13
NM_207360.3,4,ZC3H12D
NM_012412.5,4,H2AZ2
NM_017798.4,4,YTHDF1
NM_003168.3,4,SUPT4H1
NM_000730.3,4,CCKAR
NM_018402.2,4,IL26
NM_001271006.2,4,CENPX
NM_001351307.2,4,DUXB
NM_001317.6,4,CSH1
NM_005660.3,4,SLC35A2
NM_001013625.4,4,CFAP126
NM_013251.4,4,TAC3
NM_002728.6,4,PRG2
NM_032147.5,4,USP44
NM_001308209.2,4,PRSS57
NM_001143674.4,4,MPC2
NM_022051.3,4,EGLN1
NM_147156.4,4,SGMS1
NM_001386809.1,4,CXCL16
NM_018048.5,4,MAGOHB
NM_005168.5,4,RND3
NM_002382.5,4,MAX
NM_030796.5,4,VOPP1
NM_001128326.2,4,BSPH1
NM_001370125.1,4,KLK12
NM_004468.5,4,FHL3
NM_004833.3,4,AIM2
NM_001136032.3,4,KLK11
NM_052890.4,4,PGLYRP2
NM_019118.5,4,TMEM234
NM_014470.4,4,RND1
NM_003342.5,4,UBE2G1
NM_012445.4,4,SPON2
NM_012333.5,4,MYCBP
NM_001386885.1,4,APOL4
NM_002774.4,4,KLK6
NM_016282.4,4,AK3
NM_033257.4,4,DGCR6L
NM_001387850.1,4,FILIP1L
NM_032427.4,4,MAML2
NM_153451.3,4,LTO1
NM_178424.2,4,SOX30
NM_001163692.2,4,UBAP1L
NM_014595.3,4,NT5C
NM_005669.5,4,REEP5
NM_003655.3,4,CBX4
NM_001717.4,4,BNC1
NM_006827.6,4,TMED10
NM_001031749.3,4,LYPD5
NM_001244753.2,4,FCGR3B
NM_001014.5,4,RPS10
NM_020661.4,4,AICDA
NM_152543.3,4,C4orf45
NM_005797.4,4,MPZL2
NM_020525.5,4,IL22
NM_012200.4,4,B3GAT3
NM_004483.5,4,GCSH
NM_012391.3,4,SPDEF
NM_004881.5,4,TP53I3
NM_006801.3,4,KDELR1
NM_020677.6,4,NMRAL1
NM_001144936.2,4,ZFTA
NM_018556.4,4,SIRPG
NM_152834.4,4,TMEM18
NM_024877.4,4,CCNP
NM_024626.4,4,VTCN1
NM_001286201.2,4,RERGL
NM_145659.3,4,IL27
NM_198535.3,4,ZNF699
NM_004350.3,4,RUNX3
NM_024294.4,4,ILRUN
NM_080743.5,4,SRSF12
NM_001085347.3,4,TOR2A
NM_153611.6,4,CYB561A3
NM_016094.4,4,COMMD2
NM_148960.3,4,CLDN19
NM_139058.3,4,ARX
NM_006067.5,4,EMC8
NM_001308229.2,4,C3orf33
NM_007107.5,4,SSR3
NM_014220.3,4,TM4SF1
NM_004664.4,4,LIN7A
NM_000732.6,4,CD3D
NM_018207.3,4,TRIM62
NM_031299.7,4,CDCA3
NM_080660.4,4,ZC3HAV1L
NM_001308426.2,4,NME6
NM_033429.3,4,CALML4
NM_001419.3,4,ELAVL1
NM_001007544.4,4,RHEX
NM_031460.4,4,KCNK17
NM_016563.4,4,RASL12
NM_006235.3,4,POU2AF1
NM_032420.5,4,PCDH1
NM_176819.4,4,DIPK2B
NM_030786.3,4,SYNC
NM_006653.5,4,FRS3
NM_178311.3,4,GGTLC1
NM_006428.5,4,MRPL28
NM_024514.5,4,CYP2R1
NM_024297.3,4,PHF23
NM_014188.3,4,SSU72
NM_001080438.1,4,A3GALT2
NM_001145140.2,4,CXorf49
NM_001040436.3,4,YARS2
NM_006120.4,4,HLA-DMA
NM_006556.4,4,PMVK
NM_004123.3,4,GIP
NM_145016.4,4,GLYATL2
NM_006001.3,4,TUBA3C
NM_001040179.2,4,MCHR2
NM_021783.5,4,EDA2R
NM_001101.5,4,ACTB
NM_153350.4,4,FBXL16
NM_001366301.1,4,PROCA1
NM_003256.4,4,TIMP4
NM_015596.3,4,KLK13
NM_000943.5,4,PPIC
NM_014324.6,4,AMACR
NM_001040151.2,4,SCN3B
NM_005148.4,4,UNC119
NM_006753.6,4,SURF6
NM_001080826.3,4,PRAG1
NM_003085.5,4,SNCB
NM_012177.5,4,FBXO5
NM_001309427.2,4,FAM205C
NM_001300969.2,4,CCDC181
NM_144683.4,4,DHRS13
NM_024907.7,4,FBXO17
NM_052818.3,4,N4BP2L1
NM_006423.3,4,RABAC1
NM_012322.3,4,LSM5
NM_021871.4,4,FGA
NM_016579.4,4,CD320
NM_018000.3,4,MREG
NM_003740.4,4,KCNK5
NM_004626.3,4,WNT11
NM_001245025.3,4,C1orf194
NM_014292.5,4,CBX6
NM_001272071.2,4,AP1S2
NM_001020.6,4,RPS16
NM_001372080.1,4,ZSCAN29
NM_001164457.3,4,ZNF705G
NM_001816.4,4,CEACAM8
NM_001729.4,4,BTC
NM_194298.3,4,SLC16A9
NM_006528.4,4,TFPI2
NM_003929.3,4,RAB29
NM_014232.3,4,VAMP2
NM_001142351.2,4,ST6GAL2
NM_203500.2,4,KEAP1
NM_080430.4,4,SELENOM
NM_021245.4,4,MYOZ1
NM_004854.5,4,CHST10
NM_001039999.3,4,FAM83G
NM_001901.4,4,CCN2
NM_014588.6,4,VSX1
NM_001680.5,4,FXYD2
NM_177533.5,4,NUDT14
NM_176814.5,4,ZNF800
NM_144609.3,4,CCDC43
NM_153257.5,4,ZNF461
NM_001911.3,4,CTSG
NM_016068.3,4,FIS1
NM_001286946.2,4,TXNDC8
NM_001308236.3,4,DOK3
NM_012405.4,4,ICMT
NM_138573.4,4,NRG4
NM_002781.4,4,PSG5
NM_001114759.3,4,ZNF683
NM_001009899.4,4,USF3
NM_004113.6,4,FGF12
NM_000460.4,4,THPO
NM_032549.4,4,IMMP2L
NM_175039.4,4,ST6GALNAC4
NM_023932.4,4,DLK2
NM_025073.3,4,SIKE1
NM_014485.3,4,HPGDS
NM_014930.3,4,ZNF510
NM_001318891.2,4,ZNF184
NM_000636.4,4,SOD2
NM_001102420.3,4,ZFAND5
NM_012265.3,4,RHBDD3
NM_020402.4,4,CHRNA10
NM_021177.5,4,LSM2
NM_207315.4,4,CMPK2
NM_002106.4,4,H2AZ1
NM_012427.5,4,KLK5
NM_194255.4,4,SLC19A1
NM_003709.4,3,KLF7
NM_016580.4,3,PCDH12
NM_014462.3,3,LSM1
NM_198088.3,3,ZNF200
NM_138330.3,3,ZNF675
NM_004375.5,3,COX11
NM_145030.4,3,PPP1R35
NM_001878.4,3,CRABP2
NM_002098.6,3,GUCA1B
NM_018269.4,3,ADI1
NM_012344.4,3,NTSR2
NM_005438.5,3,FOSL1
NM_138638.5,3,CFL2
NM_001145344.1,3,ZNF566
NM_001290208.3,3,ZNF717
NM_025236.4,3,RNF39
